e401k,inc,marr,male,age,fsize,nettfa,p401k,pira
1,66.03299713134766,1,0,43,4,18.315000534057617,1,1
0,105.24600219726562,1,0,34,2,28,0,1
1,52.24800109863281,0,0,46,3,66.9469985961914,1,1
1,44.37300109863281,0,0,58,1,55.694000244140625,1,1
1,16.7189998626709,0,0,47,3,0.42500001192092896,1,0
1,42.540000915527344,0,1,28,1,42.599998474121094,1,1
0,15.300000190734863,1,1,30,4,-2.450000047683716,0,0
1,26.29800033569336,1,0,43,2,0.7850000262260437,1,0
1,126.39600372314453,1,0,48,4,23.17300033569336,0,1
0,72.9749984741211,1,0,44,3,0.30000001192092896,0,0
0,16.535999298095703,1,0,63,3,0.10000000149011612,0,0
0,45.53099822998047,1,0,46,3,10.5600004196167,0,1
1,41.59199905395508,1,0,49,4,-2.134999990463257,1,0
1,27.600000381469727,0,0,45,1,7,1,1
1,44.25,1,0,52,4,18,0,0
0,40.40999984741211,1,0,48,4,8.49899959564209,0,0
1,56.84400177001953,0,1,29,1,32,1,1
1,24.84000015258789,1,0,32,3,-4.421999931335449,1,1
0,41.00699996948242,1,1,48,2,-1.8890000581741333,0,0
0,32.130001068115234,1,0,42,4,0.19900000095367432,0,0
0,17.12700080871582,1,0,31,2,-3.6050000190734863,0,0
0,34.50299835205078,1,0,28,3,-7.699999809265137,0,0
0,39.80099868774414,0,0,49,1,3.200000047683716,0,0
0,23.850000381469727,1,0,38,4,-7.13100004196167,0,0
0,18.576000213623047,1,0,35,5,-2.200000047683716,0,0
1,51,1,0,55,3,94.4000015258789,1,0
0,35.32500076293945,0,1,26,2,4.249000072479248,0,0
0,28.554000854492188,1,0,42,3,9.003999710083008,0,0
0,58.83000183105469,1,0,60,2,2.75,0,0
0,37.196998596191406,1,0,38,4,-5.122000217437744,0,0
1,69.69300079345703,1,0,43,4,-1.8630000352859497,1,0
1,66.12300109863281,1,1,30,4,7.455999851226807,1,0
0,23.760000228881836,0,0,52,1,-17,0,0
0,11.423999786376953,0,1,43,1,1,0,0
0,45.61199951171875,1,0,29,2,-14.52299976348877,0,0
0,41.96099853515625,1,0,44,4,-47.08000183105469,0,0
0,52.64699935913086,1,0,40,3,2.318000078201294,0,1
0,24.881999969482422,1,0,49,3,-3,0,0
0,51.87900161743164,1,0,29,3,0.07199999690055847,0,0
0,51.12300109863281,1,0,39,2,21.200000762939453,0,0
0,33.93299865722656,1,0,47,5,0.07500000298023224,0,0
0,36.74399948120117,0,0,29,1,5.0920000076293945,0,1
0,23.26799964904785,0,0,35,2,0.6110000014305115,0,0
0,36.54600143432617,1,0,25,1,0,0,0
0,31.200000762939453,0,1,46,2,-3.4670000076293945,0,0
0,15.770999908447266,1,1,37,1,0,0,0
0,27.149999618530273,0,0,31,3,-3.9000000953674316,0,0
1,59.61600112915039,0,0,45,2,-18.865999221801758,0,0
1,36.53099822998047,0,1,25,1,8.814000129699707,1,0
0,24.02400016784668,0,1,32,1,0.7990000247955322,0,0
1,36.29999923706055,0,0,32,1,4.699999809265137,1,0
1,31.950000762939453,1,0,39,5,-1.899999976158142,1,0
0,22.799999237060547,0,1,41,1,-0.7839999794960022,0,0
1,30,0,1,33,1,3.200000047683716,1,0
0,22.48200035095215,0,0,37,1,-1.440000057220459,0,0
0,48.689998626708984,1,0,56,3,4.699999809265137,0,1
1,56.880001068115234,0,1,36,1,-2.825000047683716,1,0
0,12.824999809265137,0,0,54,2,8.239999771118164,0,0
0,17.913000106811523,0,1,35,1,0.3499999940395355,0,0
1,33.584999084472656,0,0,51,1,47.45899963378906,0,1
0,60.70500183105469,1,0,55,2,75,0,0
0,24.384000778198242,1,0,29,2,-30.90999984741211,0,0
0,38.1510009765625,0,1,31,2,-0.4699999988079071,0,0
1,43.82400131225586,0,0,51,3,3.2200000286102295,1,0
0,27.899999618530273,0,0,31,1,3.7179999351501465,0,0
1,31.905000686645508,0,0,31,2,15.598999977111816,1,0
0,45.959999084472656,1,0,30,2,40,0,0
0,14.760000228881836,0,0,27,5,-2,0,0
0,27.191999435424805,1,0,30,3,16.600000381469727,0,0
0,75.01200103759766,1,1,53,2,-88,0,1
1,20.900999069213867,1,0,32,5,2.2249999046325684,1,0
0,30.650999069213867,0,1,25,1,0,0,0
0,23.072999954223633,0,0,35,3,-2.1600000858306885,0,1
1,35.733001708984375,1,0,42,5,24.450000762939453,1,0
0,21.899999618530273,0,1,27,1,-3.4000000953674316,0,0
1,57.37200164794922,1,0,34,6,13,0,0
0,14.079000473022461,0,0,25,1,0.3499999940395355,0,0
0,60.65399932861328,1,0,45,2,86,0,1
1,77.496002197265625,1,1,43,4,78.01899719238281,1,1
0,10.800000190734863,1,0,29,2,-5.763000011444092,0,0
1,10.454999923706055,0,0,28,2,-2.5799999237060547,1,0
1,29.513999938964844,1,1,28,1,21.75,1,0
1,38.77199935913086,0,0,37,1,44.9630012512207,1,1
0,172.0919952392578,1,0,61,2,469.3999938964844,0,1
1,32.270999908447266,1,0,31,5,-2.4800000190734863,1,0
0,37.349998474121094,0,1,26,1,11.5,0,0
0,11.312999725341797,0,0,37,3,0,0,0
0,22.617000579833984,1,0,41,4,-1.5499999523162842,0,0
0,47.042999267578125,1,0,38,5,22.299999237060547,0,0
1,44.400001525878906,1,0,27,3,0.44999998807907104,1,0
1,20.16900062561035,0,1,25,1,-0.125,1,0
0,26.393999099731445,0,1,30,1,0,0,0
1,10.140000343322754,0,0,39,1,6.150000095367432,1,1
0,20.399999618530273,0,1,25,1,0,0,0
0,30.878999710083008,0,0,28,1,7,0,1
1,70.96199798583984,1,0,30,3,39.29600143432617,1,1
0,57.14699935913086,1,0,25,2,50.571998596191406,0,1
0,26.972999572753906,1,0,32,5,2.0999999046325684,0,0
0,21.875999450683594,1,0,61,2,-11.65999984741211,0,0
0,28.200000762939453,1,1,27,2,-2.4000000953674316,0,0
0,17.399999618530273,1,0,60,3,0,0,0
0,36.060001373291016,1,0,40,1,31.64900016784668,0,1
0,93.64800262451172,1,0,36,2,90.93000030517578,0,1
1,40.20000076293945,0,1,59,1,1.100000023841858,0,0
1,103.89600372314453,1,0,50,2,171,1,1
1,69.98699951171875,0,0,51,3,475.6319885253906,0,0
0,75.03600311279297,1,0,42,5,-1.5299999713897705,0,1
0,85.57499694824219,1,0,43,4,51.29899978637695,0,0
1,108.62100219726562,1,0,56,4,108.80000305175781,0,1
0,18,0,0,37,4,1.2000000476837158,0,0
0,20.399999618530273,1,0,40,4,-1.2999999523162842,0,0
0,12.6899995803833,0,1,29,1,29,0,1
0,17.966999053955078,0,0,61,2,32.64799880981445,0,0
0,45.59400177001953,1,0,43,7,0.2199999988079071,0,0
0,45.948001861572266,1,0,30,2,44,0,1
0,30.606000900268555,1,0,29,2,-0.8999999761581421,0,0
1,23.549999237060547,1,0,53,2,-8.258999824523926,0,0
0,48,1,0,52,3,12.800000190734863,0,1
0,31.739999771118164,1,0,29,5,-5.559000015258789,0,0
1,41.29800033569336,1,0,44,4,0.05000000074505806,0,0
1,19.04400062561035,0,0,34,3,1.850000023841858,1,0
1,42.534000396728516,1,0,45,3,-0.8130000233650208,0,1
1,70.9739990234375,1,0,36,3,24.04199981689453,1,1
1,46.40399932861328,1,0,64,2,107.9990005493164,1,1
0,52.88399887084961,1,0,42,4,11,0,1
0,13.800000190734863,0,0,32,1,-19.565000534057617,0,0
0,18.20400047302246,0,0,61,1,25.398000717163086,0,1
0,28.334999084472656,1,0,25,3,-7.599999904632568,0,0
1,28.45800018310547,0,1,27,1,7.650000095367432,1,0
0,10.755000114440918,0,0,31,1,0.10000000149011612,0,0
1,31.649999618530273,0,0,51,1,52.474998474121094,1,1
0,27.65999984741211,0,0,48,1,37.89400100708008,0,1
1,51.47999954223633,1,0,26,2,32.150001525878906,1,0
0,55.83000183105469,1,0,28,2,-3.200000047683716,0,0
0,38.4900016784668,1,0,32,4,8.5,0,1
1,31.85700035095215,1,0,33,4,5.800000190734863,1,0
0,18.20400047302246,0,0,59,1,0.875,0,0
0,25.709999084472656,1,0,42,4,0.10000000149011612,0,0
1,30.795000076293945,1,0,58,2,51.98699951171875,0,1
0,40.323001861572266,1,1,25,3,-0.675000011920929,0,0
0,10.404000282287598,0,1,26,1,3.700000047683716,0,0
0,14.399999618530273,0,0,37,2,36.95000076293945,0,0
1,57.41400146484375,1,0,42,5,1.7599999904632568,1,0
1,50.025001525878906,1,0,36,4,21.8439998626709,1,0
0,27.8700008392334,1,0,54,4,-3.9800000190734863,0,0
0,45.03900146484375,1,0,33,5,-0.7039999961853027,0,0
1,51.0989990234375,1,0,62,2,27.170000076293945,0,0
0,18.899999618530273,0,0,43,3,9.149999618530273,0,0
1,36.61800003051758,0,1,29,1,-2,0,0
0,37.7760009765625,1,0,35,2,5.550000190734863,0,0
1,66.759002685546875,0,1,60,2,17,0,0
0,31.799999237060547,1,0,31,4,3.5999999046325684,0,0
1,18.378000259399414,0,0,26,4,-1.7000000476837158,0,0
0,10.401000022888184,0,0,27,1,-5.395999908447266,0,0
1,91.016998291015625,1,0,46,4,164.39199829101562,1,1
0,64.34700012207031,1,0,34,4,7.7230000495910645,0,0
0,69.009002685546875,1,0,37,4,6.900000095367432,0,1
1,112.3499984741211,1,0,27,2,11.899999618530273,1,0
0,36.66600036621094,1,0,42,3,1.5,0,0
1,58.895999908447266,0,1,50,3,22.5,0,1
0,36.15299987792969,1,0,31,5,-1.3339999914169312,0,0
0,55.349998474121094,1,1,38,4,1.350000023841858,0,0
0,15.329999923706055,0,1,30,2,0.49900001287460327,0,0
0,22.89299964904785,0,1,61,1,41.499000549316406,0,1
0,85.569000244140625,1,0,30,2,29.648000717163086,0,1
1,30.479999542236328,0,1,35,1,14.949999809265137,1,0
0,65.55000305175781,1,0,54,3,-4.5,0,0
0,114.30000305175781,1,0,35,2,35.5989990234375,0,1
0,19.229999542236328,0,0,25,1,-3.000999927520752,0,0
0,45.95100021362305,1,0,33,4,0,0,0
1,12.8100004196167,0,1,29,1,0.5,1,0
0,17.91900062561035,0,0,62,2,2.5,0,0
1,61.439998626708984,0,0,39,3,40.400001525878906,1,0
0,26.832000732421875,1,0,57,2,-2.5,0,0
0,22.36199951171875,0,1,30,1,1.2000000476837158,0,0
0,23.3700008392334,0,1,29,1,0.9549999833106995,0,0
0,19.5,0,1,48,1,65,0,1
1,22.63800048828125,0,0,46,2,2.1500000953674316,0,0
0,34.5629997253418,1,0,40,2,81.667999267578125,0,1
0,55.35599899291992,1,0,59,4,31.49799919128418,0,1
0,26.41200065612793,1,0,52,2,6.10699987411499,0,1
1,34.047000885009766,1,0,49,3,25.292999267578125,1,0
1,33.41400146484375,1,0,56,3,16.99799919128418,1,0
0,17.040000915527344,1,0,31,3,0.699999988079071,0,1
1,17.8799991607666,0,0,53,1,17.700000762939453,1,1
1,25.44300079345703,0,0,37,2,-9.312000274658203,0,0
0,43.27199935913086,1,0,32,3,-11.494999885559082,0,0
0,33.5099983215332,1,0,58,2,75.29900360107422,0,0
0,31.839000701904297,1,0,34,2,4.599999904632568,0,1
1,32.34299850463867,0,1,37,1,74.44999694824219,1,0
0,63.255001068115234,1,0,44,5,8.699999809265137,0,0
0,35.20500183105469,1,0,27,5,2.115000009536743,0,0
0,38.400001525878906,1,0,50,2,76.8499984741211,0,1
0,19.200000762939453,0,0,33,1,0.004999999888241291,0,0
1,68.48100280761719,1,0,33,2,73.4990005493164,0,1
0,13.442999839782715,1,0,50,4,0.8999999761581421,0,0
0,26.660999298095703,1,0,45,4,0.800000011920929,0,0
0,49.992000579833984,1,1,61,2,-2.752000093460083,0,0
0,56.25299835205078,1,1,49,3,0.13300000131130219,0,0
0,29.850000381469727,1,0,34,2,1.1490000486373901,0,0
0,26.216999053955078,0,1,35,1,0,0,0
0,13.199999809265137,1,0,35,4,2.75,0,0
0,30.638999938964844,1,0,52,4,-4.306000232696533,0,1
0,66.28800201416016,1,0,59,2,119.68800354003906,0,1
1,96.15299987792969,1,0,49,3,150,1,1
1,42.1349983215332,1,0,38,5,4.699999809265137,0,1
0,87.660003662109375,1,0,49,2,33.249000549316406,0,1
0,15.779999732971191,0,0,45,2,0.49900001287460327,0,0
0,18.674999237060547,0,0,41,2,-3.5,0,0
0,25.200000762939453,1,0,51,2,-7.995999813079834,0,0
0,21.420000076293945,1,0,32,4,0.30000001192092896,0,0
0,33.84299850463867,1,1,25,3,-4.355000019073486,0,0
0,32.034000396728516,1,0,28,2,3,0,0
0,32.85599899291992,1,0,59,2,0.3499999940395355,0,0
1,50.459999084472656,0,0,42,1,-3.799999952316284,0,0
0,28.875,0,0,45,2,36.400001525878906,0,1
0,123.24600219726562,1,0,42,3,-2.5,0,0
1,24.01799964904785,1,0,45,3,1.0499999523162842,0,0
1,49.95899963378906,1,0,57,2,151.9980010986328,1,0
0,17.652000427246094,0,0,38,3,1.2000000476837158,0,0
0,16.02899932861328,1,0,62,5,-2.799999952316284,0,0
1,13.395000457763672,0,0,43,2,-0.23000000417232513,0,0
0,17.349000930786133,0,0,30,1,-0.550000011920929,0,0
0,11.081999778747559,0,0,38,4,0.04500000178813934,0,0
0,21.84000015258789,1,0,29,4,-3.200000047683716,0,0
1,37.68000030517578,1,0,40,5,36.79999923706055,1,0
1,37.097999572753906,1,0,51,4,3,1,0
1,35.63999938964844,0,1,46,1,47.5,0,1
0,55.3650016784668,1,0,27,3,-7.670000076293945,0,0
0,97.99800109863281,0,1,26,1,-15,0,0
1,15.206999778747559,0,1,58,1,1.2489999532699585,0,0
1,63.4109992980957,1,0,45,3,81.5,1,1
1,55.78200149536133,0,0,34,1,26.5,1,1
0,15.305999755859375,0,0,40,2,-2.8399999141693115,0,0
1,13.845000267028809,0,0,48,2,-3,1,0
1,19.139999389648438,0,0,41,2,-3.799999952316284,0,0
0,14.850000381469727,0,1,25,1,1.399999976158142,0,0
0,34.45199966430664,1,0,32,3,7.210000038146973,0,0
1,23.670000076293945,1,0,44,4,0.800000011920929,1,0
0,102.1709976196289,1,1,35,4,86.5,0,1
1,58.34700012207031,1,0,46,4,15.300000190734863,1,1
0,21.674999237060547,1,1,57,4,2.299999952316284,0,1
1,46.1609992980957,1,0,34,2,25.298999786376953,0,0
0,19.96500015258789,0,0,50,1,-6.599999904632568,0,1
0,15.708000183105469,0,0,33,2,-5.400000095367432,0,0
0,21.65999984741211,1,0,29,4,1.4500000476837158,0,0
0,51.492000579833984,0,1,42,1,64.65299987792969,0,1
0,53.79600143432617,1,0,32,5,-1,0,0
0,20.8799991607666,1,0,31,2,-5.599999904632568,0,0
1,63.362998962402344,1,0,51,3,34.8489990234375,1,1
1,100.84500122070312,1,0,33,2,196.39999389648438,1,1
1,77.24400329589844,1,0,49,4,206.5,1,0
1,60.6510009765625,1,1,36,4,-28.701000213623047,0,0
0,17.090999603271484,1,1,46,5,0,0,0
0,32.58000183105469,0,1,25,1,0.4000000059604645,0,0
1,21.58799934387207,0,1,30,1,-0.10000000149011612,1,0
0,40.20000076293945,1,0,43,5,-5.309999942779541,0,0
0,65.50499725341797,1,0,34,4,0.550000011920929,0,0
0,21.600000381469727,0,1,28,2,0,0,0
0,10.902000427246094,0,0,50,2,0.11999999731779099,0,0
0,26.964000701904297,0,1,46,1,11.99899959564209,0,0
1,33.66299819946289,1,0,60,2,65.39800262451172,1,1
0,15.696000099182129,1,0,64,3,13.098999977111816,0,0
0,22.659000396728516,1,0,61,2,59.5,0,1
1,27.54599952697754,1,0,43,3,39.0989990234375,0,1
1,48.731998443603516,1,0,41,4,17.299999237060547,1,0
0,20.615999221801758,1,0,37,5,18.972999572753906,0,0
0,31.5,0,0,38,3,0,0,0
0,11.880000114440918,1,0,51,5,0,0,0
1,30.09000015258789,0,1,35,3,30.959999084472656,1,0
0,46.50600051879883,1,0,25,2,7.798999786376953,0,0
0,10.199999809265137,0,0,53,1,-0.15000000596046448,0,0
0,29.25,0,1,34,1,-12.899999618530273,0,0
0,50.06399917602539,1,0,39,3,2.9000000953674316,0,0
0,28.527000427246094,1,0,36,3,-5,0,0
1,35.91299819946289,1,0,45,4,66.04900360107422,0,0
0,22.440000534057617,1,0,32,3,0,0,0
0,23.520000457763672,1,0,35,5,-0.800000011920929,0,0
1,59.138999938964844,1,0,26,2,1.972000002861023,0,0
1,24.9060001373291,0,0,46,1,44.599998474121094,1,0
0,54.729000091552734,1,0,55,4,4.498000144958496,0,0
0,36,0,1,35,1,-10.699999809265137,0,0
0,16.94700050354004,0,0,58,1,0.10000000149011612,0,0
0,43.349998474121094,1,0,42,5,-0.029999999329447746,0,0
0,26.639999389648438,1,0,50,4,2.9000000953674316,0,0
0,10.649999618530273,0,1,50,1,0,0,0
0,37.91999816894531,1,0,37,3,7.300000190734863,0,0
0,74.7239990234375,1,0,38,2,50.400001525878906,0,1
0,13.5,0,0,29,2,0,0,0
0,41.71500015258789,1,0,33,4,6.349999904632568,0,1
0,36.89400100708008,1,0,33,4,12.300000190734863,0,0
1,31.7189998626709,0,0,46,3,15,0,1
1,101.85600280761719,1,0,43,4,130.23800659179688,1,1
1,26.040000915527344,1,0,33,4,-23.701000213623047,1,1
0,76.3949966430664,1,0,50,3,197.468994140625,0,1
1,21.191999435424805,1,0,64,2,24.35099983215332,1,0
1,58.04999923706055,0,0,49,2,3,0,0
0,15.560999870300293,0,0,45,2,-0.5009999871253967,0,0
1,34.763999938964844,0,0,42,3,10.960000038146973,1,1
1,60.599998474121094,0,1,44,3,9.39900016784668,0,0
0,84.37799835205078,1,0,47,3,43.198001861572266,0,0
0,36.01499938964844,0,1,40,1,-5.849999904632568,0,0
0,24.70800018310547,1,0,63,2,7.499000072479248,0,1
0,16.871999740600586,1,0,30,4,0.800000011920929,0,0
0,12.503999710083008,0,0,41,4,1.7000000476837158,0,0
1,70.9260025024414,1,0,47,3,37.5099983215332,1,1
0,29.354999542236328,1,0,29,5,0,0,0
0,22.31399917602539,1,0,32,7,-2.200000047683716,0,0
0,16.290000915527344,0,0,56,1,2.86299991607666,0,0
0,132.0570068359375,1,0,40,4,39.79999923706055,0,1
1,38.972999572753906,0,0,41,3,-20.700000762939453,1,0
1,24.014999389648438,0,1,39,3,-1.9500000476837158,0,0
1,11.112000465393066,0,1,33,1,5,1,0
0,19.049999237060547,1,0,52,4,1.7999999523162842,0,0
0,14.399999618530273,1,0,46,4,-4,0,0
1,24.030000686645508,0,0,46,2,-5.931000232696533,1,1
0,16.59000015258789,1,0,33,5,-11.60099983215332,0,0
0,16.5,0,1,30,1,0.25,0,0
0,21.177000045776367,0,0,35,4,-0.3970000147819519,0,0
1,49.847999572753906,0,0,50,3,23.25,1,1
1,60.36899948120117,0,1,30,1,31.899999618530273,1,1
1,50.01300048828125,1,0,50,2,6.400000095367432,1,1
0,61.665000915527344,1,1,48,3,6.940000057220459,0,1
0,16.749000549316406,1,0,35,3,1.725000023841858,0,0
0,13.104000091552734,0,1,39,1,-1.5,0,0
0,30.29400062561035,1,0,63,3,-3.447000026702881,0,0
1,47.073001861572266,1,0,42,4,1.350000023841858,1,1
0,27.389999389648438,1,0,55,2,45.70000076293945,0,1
0,34.81800079345703,1,0,31,4,52.6150016784668,0,1
1,26.240999221801758,0,1,35,1,4.849999904632568,0,1
1,88.76399993896484,1,0,38,2,57.70000076293945,1,0
0,34.619998931884766,1,0,29,4,15.300000190734863,0,0
1,68.141998291015625,1,0,28,3,5,0,0
0,48,1,0,46,4,-19.600000381469727,0,0
0,51.900001525878906,1,0,35,4,0.800000011920929,0,0
1,160.7010040283203,1,0,39,6,399.9460144042969,1,1
0,113.1989974975586,1,0,40,4,1317.947021484375,0,1
1,39.066001892089844,1,0,36,3,3.7679998874664307,1,0
1,38.51100158691406,1,0,49,2,14.902999877929688,1,0
1,23.06399917602539,0,0,35,2,1.7000000476837158,0,0
0,61.244998931884766,1,0,63,3,82.9489974975586,0,1
0,30.93600082397461,1,0,28,4,1.7910000085830688,0,1
1,70.09200286865234,1,0,51,5,17.048999786376953,1,0
0,50.400001525878906,1,0,39,2,15.399999618530273,0,1
1,51.25199890136719,1,1,42,5,-4.568999767303467,1,1
0,13.4399995803833,0,0,42,4,0,0,0
1,70.9739990234375,1,0,64,4,107.66899871826172,1,1
1,27.915000915527344,0,1,40,1,-3.6510000228881836,0,0
0,44.20500183105469,1,0,44,4,27.5,0,0
1,32.99399948120117,0,1,36,1,29.691999435424805,1,0
0,35.970001220703125,1,0,48,4,-0.44999998807907104,0,1
1,40.21200180053711,1,0,36,4,-0.5,1,0
0,17.507999420166016,0,0,61,1,41.69900131225586,0,1
1,21.576000213623047,0,1,46,1,0.05000000074505806,0,0
0,17.34000015258789,0,1,29,1,0.3499999940395355,0,0
0,55.715999603271484,0,1,39,1,9.199999809265137,0,0
1,41.99399948120117,1,0,37,5,13.600000381469727,1,0
0,71.98799896240234,1,1,46,1,-10,0,1
0,24.65999984741211,0,0,59,2,37,0,1
1,108.83999633789062,1,0,41,2,78.65599822998047,1,1
0,71.74800109863281,1,0,56,3,95,0,1
0,24.167999267578125,0,0,26,1,-9.795000076293945,0,0
0,49.83000183105469,0,1,50,1,126.1500015258789,0,1
0,29.423999786376953,1,0,29,2,-0.10100000351667404,0,0
0,36.638999938964844,1,0,27,4,11.425000190734863,0,1
1,49.25699996948242,1,0,63,5,135.89999389648438,1,1
0,32.51100158691406,1,0,52,2,10.699999809265137,0,1
0,49.194000244140625,0,0,41,3,19.700000762939453,0,1
0,36.119998931884766,0,1,46,1,0.5,0,1
1,42.90599822998047,1,0,34,4,1.350000023841858,0,0
0,22.36199951171875,1,0,29,3,-6.889999866485596,0,0
1,53.75699996948242,1,0,63,2,72.59600067138672,1,1
0,34.83599853515625,1,0,35,5,-3.000999927520752,0,0
1,19.17300033569336,0,0,44,1,0.949999988079071,1,0
1,100.4520034790039,1,0,38,2,76.839996337890625,1,0
0,17.8799991607666,0,1,40,3,-7.451000213623047,0,0
1,17.618999481201172,0,0,26,1,-2.055000066757202,1,0
1,79.31099700927734,1,1,48,1,6.5,0,0
1,51.959999084472656,1,0,34,2,-9.5,0,0
1,65.04900360107422,1,1,25,2,9.300000190734863,1,1
0,30.638999938964844,1,0,63,4,80.15399932861328,0,0
1,16.77899932861328,1,0,39,4,0.09799999743700027,1,0
0,28.979999542236328,0,1,53,1,3,0,0
0,24.107999801635742,0,1,32,1,1.3990000486373901,0,1
1,36.060001373291016,0,0,45,3,5.059000015258789,1,0
0,18.621000289916992,0,1,33,1,0,0,0
0,21.780000686645508,1,0,62,2,12,0,0
1,40.439998626708984,0,1,40,1,14.899999618530273,0,0
1,49.16699981689453,1,0,64,2,14.199999809265137,0,0
0,83.4990005493164,0,0,44,3,8.79800033569336,0,1
1,26.87700080871582,1,1,43,3,-0.6129999756813049,0,0
0,22.775999069213867,1,0,38,4,-2.4000000953674316,0,0
0,75.22200012207031,1,0,30,2,36.79999923706055,0,0
1,26.525999069213867,0,1,34,1,-3.700000047683716,0,0
0,16.413000106811523,1,0,30,3,-0.44999998807907104,0,0
0,10.244999885559082,1,0,38,3,0.30000001192092896,0,0
0,71.18399810791016,1,0,63,2,59.06100082397461,0,1
0,33.125999450683594,0,0,42,3,-2.375,0,0
0,12.131999969482422,1,0,39,4,0,0,0
1,43.32600021362305,1,0,45,5,13.262999534606934,1,0
0,33.08399963378906,1,0,59,2,0.9990000128746033,0,0
0,11.550000190734863,0,0,30,2,0,0,0
0,50.48400115966797,0,0,43,3,385,0,1
0,19.70400047302246,0,1,46,3,-46.5,0,0
0,28.974000930786133,0,0,31,3,17.211999893188477,0,0
1,53.70000076293945,1,0,34,4,23.83300018310547,1,0
0,25.5,1,1,36,5,0,0,0
1,35.124000549316406,0,0,35,2,-6.639999866485596,1,0
0,20.150999069213867,1,0,62,2,0.30000001192092896,0,0
0,64.79100036621094,1,0,45,4,-3.9700000286102295,0,0
0,27.486000061035156,1,0,35,2,40.29999923706055,0,1
0,22.152000427246094,1,0,36,5,-5,0,0
1,26.900999069213867,1,0,27,2,5.298999786376953,0,1
1,52.63199996948242,1,0,57,2,22.440000534057617,1,1
1,83.86799621582031,1,0,37,3,41.724998474121094,1,0
0,21,0,0,44,7,-13.144000053405762,0,0
0,20.916000366210938,0,1,28,1,0.8999999761581421,0,0
0,21.149999618530273,0,0,45,2,-8.84000015258789,0,0
1,38.49599838256836,1,0,43,4,3.4000000953674316,0,0
0,30.437999725341797,1,0,37,3,4.010000228881836,0,1
1,37.97999954223633,0,1,51,2,166.99899291992188,1,0
0,14.876999855041504,1,1,31,5,-30.5,0,0
1,54.542999267578125,1,0,44,6,8.199999809265137,1,0
1,10.404000282287598,0,0,46,1,-2.5,0,0
0,23.549999237060547,1,0,31,3,12.399999618530273,0,0
0,16.575000762939453,1,0,63,2,-1.3450000286102295,0,0
1,51.56999969482422,1,0,52,3,6.550000190734863,1,0
0,25.200000762939453,0,0,57,1,-8.880000114440918,0,0
0,17.172000885009766,0,0,42,1,-3.4159998893737793,0,0
1,70.07099914550781,1,0,28,2,17.899999618530273,1,0
0,30.780000686645508,0,0,39,4,-4.900000095367432,0,0
0,19.073999404907227,0,0,26,1,0.3100000023841858,0,0
0,90.483001708984375,1,0,44,6,50.5,0,1
0,35.54999923706055,1,0,60,2,30.89900016784668,0,1
0,29.639999389648438,1,0,38,4,0.9940000176429749,0,0
1,37.91699981689453,1,1,41,4,2.6989998817443848,0,0
0,43.59600067138672,1,0,28,2,-1.3980000019073486,0,0
0,30.492000579833984,0,1,46,4,11.699999809265137,0,0
0,18.540000915527344,1,0,29,3,1.2000000476837158,0,0
1,52.24800109863281,1,0,28,4,2.4000000953674316,1,0
0,19.374000549316406,1,0,64,2,34,0,1
0,12,0,1,29,1,0,0,0
0,53.696998596191406,1,1,44,3,33.900001525878906,0,1
0,38.02799987792969,1,0,64,2,1,0,0
0,59.95199966430664,1,0,58,2,113.59500122070312,0,1
0,28.36199951171875,1,1,31,4,-1.8949999809265137,0,0
1,33.99300003051758,0,0,40,1,1.2649999856948853,1,0
0,53.4119987487793,1,0,48,2,0.5,0,0
0,10.5,0,1,28,1,0.5,0,0
1,29.83799934387207,1,0,45,4,0.20000000298023224,1,0
0,28.514999389648438,1,0,42,6,43.5989990234375,0,0
0,12.50100040435791,0,0,33,2,-1.4800000190734863,0,0
0,51.446998596191406,1,0,43,5,-0.5,0,0
0,28.350000381469727,1,0,42,5,-1.899999976158142,0,0
0,61.36199951171875,1,0,38,5,32.599998474121094,0,1
0,20.768999099731445,1,0,59,2,37.5,0,1
1,14.279999732971191,0,0,47,4,-0.03200000151991844,1,0
1,24.60300064086914,1,0,27,2,-0.75,0,0
0,21.381000518798828,0,1,37,1,-0.3889999985694885,0,0
0,14.640000343322754,0,1,42,1,-0.7900000214576721,0,0
1,51.29999923706055,0,1,41,3,-26.600000381469727,0,0
1,17.417999267578125,0,0,43,2,-3.1649999618530273,1,0
0,45.42599868774414,1,0,37,4,-9,0,0
1,66.03600311279297,1,0,38,2,23,1,1
1,40.9739990234375,1,0,30,5,-4.199999809265137,1,0
0,26.399999618530273,0,1,25,1,14.699000358581543,0,0
0,15.618000030517578,0,0,33,1,-1.100000023841858,0,0
1,102.1500015258789,1,0,59,4,9,1,0
0,83.615997314453125,0,0,42,1,44.5,0,1
0,19.54800033569336,0,0,40,3,3.299999952316284,0,1
0,51.551998138427734,1,0,44,4,-1.7960000038146973,0,0
0,43.59000015258789,0,0,51,2,5.5,0,1
0,21.02400016784668,1,0,57,3,7.598999977111816,0,0
1,15.812999725341797,0,0,38,2,0.2720000147819519,1,0
1,17.913000106811523,0,0,55,1,0.49900001287460327,0,0
0,24.84000015258789,0,0,39,2,0.20000000298023224,0,0
1,62.70000076293945,1,0,30,4,-3.799999952316284,0,0
0,13.4399995803833,0,0,42,4,0,0,0
0,15.098999977111816,1,0,27,5,1.7999999523162842,0,0
